# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-04-18 20:31:20 -04:00	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11113000 SESPE C NR FILLMORE
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 11113000
#    TS_ID       Parameter Description
#    14414       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     Rat  Rating being developed.
#
agency_cd	site_no	datetime	tz_cd	14414_00060	14414_00060_cd
USGS	11113000	2023-01-06 21:15	PST	559	P
USGS	11113000	2023-01-06 21:30	PST	550	P
USGS	11113000	2023-01-06 21:45	PST	546	P
USGS	11113000	2023-01-06 22:00	PST	542	P
USGS	11113000	2023-01-06 22:15	PST	538	P
USGS	11113000	2023-01-06 22:30	PST	530	P
USGS	11113000	2023-01-06 22:45	PST	526	P
USGS	11113000	2023-01-06 23:00	PST	526	P
USGS	11113000	2023-01-06 23:15	PST	522	P
USGS	11113000	2023-01-06 23:30	PST	518	P
USGS	11113000	2023-01-06 23:45	PST	514	P
USGS	11113000	2023-01-07 00:00	PST	506	P
USGS	11113000	2023-01-07 00:15	PST	510	P
USGS	11113000	2023-01-07 00:30	PST	498	P
USGS	11113000	2023-01-07 00:45	PST	494	P
USGS	11113000	2023-01-07 01:00	PST	490	P
USGS	11113000	2023-01-07 01:15	PST	487	P
USGS	11113000	2023-01-07 01:30	PST	483	P
USGS	11113000	2023-01-07 01:45	PST	483	P
USGS	11113000	2023-01-07 02:00	PST	475	P
USGS	11113000	2023-01-07 02:15	PST	471	P
USGS	11113000	2023-01-07 02:30	PST	471	P
USGS	11113000	2023-01-07 02:45	PST	471	P
USGS	11113000	2023-01-07 03:00	PST	464	P
USGS	11113000	2023-01-07 03:15	PST	460	P
USGS	11113000	2023-01-07 03:30	PST	457	P
USGS	11113000	2023-01-07 03:45	PST	453	P
USGS	11113000	2023-01-07 04:00	PST	453	P
USGS	11113000	2023-01-07 04:15	PST	449	P
USGS	11113000	2023-01-07 04:30	PST	446	P
USGS	11113000	2023-01-07 04:45	PST	442	P
USGS	11113000	2023-01-07 05:00	PST	435	P
USGS	11113000	2023-01-07 05:15	PST	431	P
USGS	11113000	2023-01-07 05:30	PST	428	P
USGS	11113000	2023-01-07 05:45	PST	424	P
USGS	11113000	2023-01-07 06:00	PST	424	P
USGS	11113000	2023-01-07 06:15	PST	424	P
USGS	11113000	2023-01-07 06:30	PST	424	P
USGS	11113000	2023-01-07 06:45	PST	417	P
USGS	11113000	2023-01-07 07:00	PST	414	P
USGS	11113000	2023-01-07 07:15	PST	410	P
USGS	11113000	2023-01-07 07:30	PST	404	P
USGS	11113000	2023-01-07 07:45	PST	404	P
USGS	11113000	2023-01-07 08:00	PST	400	P
USGS	11113000	2023-01-07 08:15	PST	397	P
USGS	11113000	2023-01-07 08:30	PST	393	P
USGS	11113000	2023-01-07 08:45	PST	393	P
USGS	11113000	2023-01-07 09:00	PST	390	P
USGS	11113000	2023-01-07 09:15	PST	390	P
USGS	11113000	2023-01-07 09:30	PST	387	P
USGS	11113000	2023-01-07 09:45	PST	384	P
USGS	11113000	2023-01-07 10:00	PST	384	P
USGS	11113000	2023-01-07 10:15	PST	384	P
USGS	11113000	2023-01-07 10:30	PST	380	P
USGS	11113000	2023-01-07 10:45	PST	384	P
USGS	11113000	2023-01-07 11:00	PST	377	P
USGS	11113000	2023-01-07 11:15	PST	374	P
USGS	11113000	2023-01-07 11:30	PST	374	P
USGS	11113000	2023-01-07 11:45	PST	367	P
USGS	11113000	2023-01-07 12:00	PST	364	P
USGS	11113000	2023-01-07 12:15	PST	364	P
USGS	11113000	2023-01-07 12:30	PST	361	P
USGS	11113000	2023-01-07 12:45	PST	361	P
USGS	11113000	2023-01-07 13:00	PST	358	P
USGS	11113000	2023-01-07 13:15	PST	355	P
USGS	11113000	2023-01-07 13:30	PST	352	P
USGS	11113000	2023-01-07 13:45	PST	352	P
USGS	11113000	2023-01-07 14:00	PST	349	P
USGS	11113000	2023-01-07 14:15	PST	349	P
USGS	11113000	2023-01-07 14:30	PST	346	P
USGS	11113000	2023-01-07 14:45	PST	343	P
USGS	11113000	2023-01-07 15:00	PST	338	P
USGS	11113000	2023-01-07 15:15	PST	338	P
USGS	11113000	2023-01-07 15:30	PST	335	P
USGS	11113000	2023-01-07 15:45	PST	335	P
USGS	11113000	2023-01-07 16:00	PST	333	P
USGS	11113000	2023-01-07 16:15	PST	333	P
USGS	11113000	2023-01-07 16:30	PST	330	P
USGS	11113000	2023-01-07 16:45	PST	330	P
USGS	11113000	2023-01-07 17:00	PST	327	P
USGS	11113000	2023-01-07 17:15	PST	325	P
USGS	11113000	2023-01-07 17:30	PST	325	P
USGS	11113000	2023-01-07 17:45	PST	322	P
USGS	11113000	2023-01-07 18:00	PST	319	P
USGS	11113000	2023-01-07 18:15	PST	319	P
USGS	11113000	2023-01-07 18:30	PST	317	P
USGS	11113000	2023-01-07 18:45	PST	317	P
USGS	11113000	2023-01-07 19:00	PST	314	P
USGS	11113000	2023-01-07 19:15	PST	314	P
USGS	11113000	2023-01-07 19:30	PST	312	P
USGS	11113000	2023-01-07 19:45	PST	312	P
USGS	11113000	2023-01-07 20:00	PST	309	P
USGS	11113000	2023-01-07 20:15	PST	309	P
USGS	11113000	2023-01-07 20:30	PST	307	P
USGS	11113000	2023-01-07 20:45	PST	307	P
USGS	11113000	2023-01-07 21:00	PST	307	P
USGS	11113000	2023-01-07 21:15	PST	304	P
USGS	11113000	2023-01-07 21:30	PST	302	P
USGS	11113000	2023-01-07 21:45	PST	302	P
USGS	11113000	2023-01-07 22:00	PST	299	P
USGS	11113000	2023-01-07 22:15	PST	297	P
USGS	11113000	2023-01-07 22:30	PST	294	P
USGS	11113000	2023-01-07 22:45	PST	294	P
USGS	11113000	2023-01-07 23:00	PST	294	P
USGS	11113000	2023-01-07 23:15	PST	294	P
USGS	11113000	2023-01-07 23:30	PST	292	P
USGS	11113000	2023-01-07 23:45	PST	289	P
USGS	11113000	2023-01-08 00:00	PST	289	P
USGS	11113000	2023-01-08 00:15	PST	289	P
USGS	11113000	2023-01-08 00:30	PST	287	P
USGS	11113000	2023-01-08 00:45	PST	287	P
USGS	11113000	2023-01-08 01:00	PST	287	P
USGS	11113000	2023-01-08 01:15	PST	284	P
USGS	11113000	2023-01-08 01:30	PST	282	P
USGS	11113000	2023-01-08 01:45	PST	282	P
USGS	11113000	2023-01-08 02:00	PST	282	P
USGS	11113000	2023-01-08 02:15	PST	280	P
USGS	11113000	2023-01-08 02:30	PST	277	P
USGS	11113000	2023-01-08 02:45	PST	280	P
USGS	11113000	2023-01-08 03:00	PST	277	P
USGS	11113000	2023-01-08 03:15	PST	275	P
USGS	11113000	2023-01-08 03:30	PST	275	P
USGS	11113000	2023-01-08 03:45	PST	272	P
USGS	11113000	2023-01-08 04:00	PST	272	P
USGS	11113000	2023-01-08 04:15	PST	272	P
USGS	11113000	2023-01-08 04:30	PST	272	P
USGS	11113000	2023-01-08 04:45	PST	269	P
USGS	11113000	2023-01-08 05:00	PST	269	P
USGS	11113000	2023-01-08 05:15	PST	269	P
USGS	11113000	2023-01-08 05:30	PST	269	P
USGS	11113000	2023-01-08 05:45	PST	269	P
USGS	11113000	2023-01-08 07:45	PST	261	P:e
USGS	11113000	2023-01-08 09:45	PST	252	P:e
USGS	11113000	2023-01-08 11:45	PST	243	P:e
USGS	11113000	2023-01-08 13:30	PST	235	P
USGS	11113000	2023-01-08 13:45	PST	233	P
USGS	11113000	2023-01-08 14:00	PST	235	P
USGS	11113000	2023-01-08 14:15	PST	233	P
USGS	11113000	2023-01-08 14:30	PST	233	P
USGS	11113000	2023-01-08 14:45	PST	230	P
USGS	11113000	2023-01-08 15:00	PST	229	P:e
USGS	11113000	2023-01-08 15:15	PST	229	P:e
USGS	11113000	2023-01-08 15:30	PST	228	P:e
USGS	11113000	2023-01-08 15:45	PST	228	P:e
USGS	11113000	2023-01-08 16:00	PST	227	P:e
USGS	11113000	2023-01-08 16:15	PST	227	P:e
USGS	11113000	2023-01-08 16:30	PST	226	P:e
USGS	11113000	2023-01-08 16:45	PST	226	P:e
USGS	11113000	2023-01-08 17:00	PST	225	P:e
USGS	11113000	2023-01-08 17:15	PST	225	P:e
USGS	11113000	2023-01-08 17:30	PST	224	P
USGS	11113000	2023-01-08 17:45	PST	223	P
USGS	11113000	2023-01-08 18:00	PST	223	P
USGS	11113000	2023-01-08 18:15	PST	222	P
USGS	11113000	2023-01-08 18:30	PST	221	P
USGS	11113000	2023-01-08 18:45	PST	221	P
USGS	11113000	2023-01-08 19:00	PST	221	P
USGS	11113000	2023-01-08 19:15	PST	221	P
USGS	11113000	2023-01-08 19:30	PST	219	P
USGS	11113000	2023-01-08 19:45	PST	220	P
USGS	11113000	2023-01-08 20:00	PST	218	P
USGS	11113000	2023-01-08 20:15	PST	218	P
USGS	11113000	2023-01-08 20:30	PST	216	P
USGS	11113000	2023-01-08 20:45	PST	216	P
USGS	11113000	2023-01-08 21:00	PST	216	P
USGS	11113000	2023-01-08 21:15	PST	215	P
USGS	11113000	2023-01-08 21:30	PST	217	P
USGS	11113000	2023-01-08 21:45	PST	216	P
USGS	11113000	2023-01-08 22:00	PST	216	P
USGS	11113000	2023-01-08 22:15	PST	217	P
USGS	11113000	2023-01-08 22:30	PST	219	P
USGS	11113000	2023-01-08 22:45	PST	217	P
USGS	11113000	2023-01-08 23:00	PST	221	P
USGS	11113000	2023-01-08 23:15	PST	222	P
USGS	11113000	2023-01-08 23:30	PST	226	P
USGS	11113000	2023-01-08 23:45	PST	228	P
USGS	11113000	2023-01-09 00:00	PST	230	P
USGS	11113000	2023-01-09 00:15	PST	233	P
USGS	11113000	2023-01-09 00:30	PST	237	P
USGS	11113000	2023-01-09 00:45	PST	239	P
USGS	11113000	2023-01-09 01:00	PST	242	P
USGS	11113000	2023-01-09 01:15	PST	246	P
USGS	11113000	2023-01-09 01:30	PST	249	P
USGS	11113000	2023-01-09 01:45	PST	252	P
USGS	11113000	2023-01-09 02:00	PST	257	P
USGS	11113000	2023-01-09 02:15	PST	264	P
USGS	11113000	2023-01-09 02:30	PST	276	P
USGS	11113000	2023-01-09 02:45	PST	292	P
USGS	11113000	2023-01-09 03:00	PST	313	P
USGS	11113000	2023-01-09 03:15	PST	334	P
USGS	11113000	2023-01-09 03:30	PST	364	P
USGS	11113000	2023-01-09 03:45	PST	389	P
USGS	11113000	2023-01-09 04:00	PST	421	P
USGS	11113000	2023-01-09 04:15	PST	487	P
USGS	11113000	2023-01-09 04:30	PST	591	P
USGS	11113000	2023-01-09 04:45	PST	705	P
USGS	11113000	2023-01-09 05:00	PST	816	P
USGS	11113000	2023-01-09 05:15	PST	1000	P
USGS	11113000	2023-01-09 05:30	PST	1290	P
USGS	11113000	2023-01-09 05:45	PST	1540	P
USGS	11113000	2023-01-09 06:00	PST	1790	P
USGS	11113000	2023-01-09 06:15	PST	1980	P
USGS	11113000	2023-01-09 06:30	PST	2190	P
USGS	11113000	2023-01-09 06:45	PST	2360	P
USGS	11113000	2023-01-09 07:00	PST	2530	P
USGS	11113000	2023-01-09 07:15	PST	2500	P
USGS	11113000	2023-01-09 07:30	PST	2500	P
USGS	11113000	2023-01-09 07:45	PST	2550	P
USGS	11113000	2023-01-09 08:00	PST	2640	P
USGS	11113000	2023-01-09 08:15	PST	2640	P
USGS	11113000	2023-01-09 08:30	PST	2660	P
USGS	11113000	2023-01-09 08:45	PST	2800	P
USGS	11113000	2023-01-09 09:00	PST	3060	P
USGS	11113000	2023-01-09 09:15	PST	3070	P
USGS	11113000	2023-01-09 09:30	PST	3260	P
USGS	11113000	2023-01-09 09:45	PST	3730	P
USGS	11113000	2023-01-09 10:00	PST	4200	P
USGS	11113000	2023-01-09 10:15	PST	4790	P
USGS	11113000	2023-01-09 10:30	PST	6030	P
USGS	11113000	2023-01-09 10:45	PST	8440	P
USGS	11113000	2023-01-09 11:00	PST	11100	P
USGS	11113000	2023-01-09 11:15	PST	13700	P
USGS	11113000	2023-01-09 11:30	PST	16200	P
USGS	11113000	2023-01-09 11:45	PST	17400	P
USGS	11113000	2023-01-09 12:00	PST	19800	P
USGS	11113000	2023-01-09 12:15	PST	22300	P
USGS	11113000	2023-01-09 12:30	PST	23600	P
USGS	11113000	2023-01-09 12:45	PST	26800	P
USGS	11113000	2023-01-09 13:00	PST	31600	P
USGS	11113000	2023-01-09 13:15	PST	35900	P
USGS	11113000	2023-01-09 13:30	PST	Rat	P
USGS	11113000	2023-01-10 10:45	PST	Rat	P
USGS	11113000	2023-01-10 11:00	PST	Rat	P
USGS	11113000	2023-01-10 11:15	PST	Rat	P
USGS	11113000	2023-01-10 11:30	PST	Rat	P
USGS	11113000	2023-01-10 11:45	PST	Rat	P
USGS	11113000	2023-01-10 12:00	PST	Rat	P
USGS	11113000	2023-01-10 12:15	PST	Rat	P
USGS	11113000	2023-01-10 12:30	PST	Rat	P
USGS	11113000	2023-01-10 12:45	PST	Rat	P
USGS	11113000	2023-01-10 13:00	PST	Rat	P
USGS	11113000	2023-01-10 13:15	PST	Rat	P
USGS	11113000	2023-01-10 13:30	PST	Rat	P
USGS	11113000	2023-01-10 13:45	PST	Rat	P
USGS	11113000	2023-01-10 14:00	PST	Rat	P
USGS	11113000	2023-01-10 14:15	PST	Rat	P
USGS	11113000	2023-01-10 14:30	PST	Rat	P
USGS	11113000	2023-01-10 14:45	PST	Rat	P
USGS	11113000	2023-01-10 15:00	PST	Rat	P
USGS	11113000	2023-01-10 15:15	PST	Rat	P
USGS	11113000	2023-01-10 15:30	PST	Rat	P
USGS	11113000	2023-01-10 15:45	PST	Rat	P
USGS	11113000	2023-01-10 16:00	PST	5870	P
USGS	11113000	2023-01-10 16:15	PST	5850	P
USGS	11113000	2023-01-10 16:30	PST	5600	P
USGS	11113000	2023-01-10 16:45	PST	5250	P
USGS	11113000	2023-01-10 17:00	PST	5250	P
USGS	11113000	2023-01-10 17:15	PST	5070	P
USGS	11113000	2023-01-10 17:30	PST	5020	P
USGS	11113000	2023-01-10 17:45	PST	4930	P
USGS	11113000	2023-01-10 18:00	PST	4910	P
USGS	11113000	2023-01-10 18:15	PST	4740	P
USGS	11113000	2023-01-10 18:30	PST	4550	P
USGS	11113000	2023-01-10 18:45	PST	4570	P
USGS	11113000	2023-01-10 19:00	PST	4500	P
USGS	11113000	2023-01-10 19:15	PST	4480	P
USGS	11113000	2023-01-10 19:30	PST	4500	P
USGS	11113000	2023-01-10 19:45	PST	4360	P
USGS	11113000	2023-01-10 20:00	PST	4320	P
USGS	11113000	2023-01-10 20:15	PST	4270	P
USGS	11113000	2023-01-10 20:30	PST	4210	P
USGS	11113000	2023-01-10 20:45	PST	4170	P
USGS	11113000	2023-01-10 21:00	PST	4060	P
USGS	11113000	2023-01-10 21:15	PST	4070	P
USGS	11113000	2023-01-10 21:30	PST	3980	P
USGS	11113000	2023-01-10 21:45	PST	4010	P
USGS	11113000	2023-01-10 22:00	PST	3940	P
USGS	11113000	2023-01-10 22:15	PST	3950	P
USGS	11113000	2023-01-10 22:30	PST	3880	P
USGS	11113000	2023-01-10 22:45	PST	3950	P
USGS	11113000	2023-01-10 23:00	PST	3900	P
USGS	11113000	2023-01-10 23:15	PST	3880	P
USGS	11113000	2023-01-10 23:30	PST	3910	P
USGS	11113000	2023-01-10 23:45	PST	3870	P
USGS	11113000	2023-01-11 00:00	PST	3850	P
USGS	11113000	2023-01-11 00:15	PST	3830	P
USGS	11113000	2023-01-11 00:30	PST	3810	P
USGS	11113000	2023-01-11 00:45	PST	3810	P
USGS	11113000	2023-01-11 01:00	PST	3810	P
USGS	11113000	2023-01-11 03:00	PST	3690	P:e
USGS	11113000	2023-01-11 05:00	PST	3570	P:e
USGS	11113000	2023-01-11 07:00	PST	3440	P:e
USGS	11113000	2023-01-11 09:00	PST	3320	P:e
USGS	11113000	2023-01-11 11:00	PST	3190	P:e
USGS	11113000	2023-01-11 13:00	PST	3070	P:e
USGS	11113000	2023-01-11 14:30	PST	2980	P
USGS	11113000	2023-01-11 14:45	PST	2910	P
USGS	11113000	2023-01-11 15:00	PST	2900	P
USGS	11113000	2023-01-11 15:15	PST	2870	P
USGS	11113000	2023-01-11 15:30	PST	2960	P
USGS	11113000	2023-01-11 15:45	PST	2990	P
USGS	11113000	2023-01-11 16:00	PST	2880	P
USGS	11113000	2023-01-11 16:15	PST	2880	P
USGS	11113000	2023-01-11 16:30	PST	2910	P
USGS	11113000	2023-01-11 16:45	PST	2880	P
USGS	11113000	2023-01-11 17:00	PST	2840	P
USGS	11113000	2023-01-11 17:15	PST	2750	P
USGS	11113000	2023-01-11 17:30	PST	2800	P
USGS	11113000	2023-01-11 17:45	PST	2830	P
USGS	11113000	2023-01-11 18:00	PST	2810	P
USGS	11113000	2023-01-11 18:15	PST	2760	P
USGS	11113000	2023-01-11 18:30	PST	2730	P
USGS	11113000	2023-01-11 18:45	PST	2700	P
USGS	11113000	2023-01-11 19:00	PST	2710	P
USGS	11113000	2023-01-11 19:15	PST	2710	P
USGS	11113000	2023-01-11 19:30	PST	2740	P
USGS	11113000	2023-01-11 19:45	PST	2680	P
USGS	11113000	2023-01-11 20:00	PST	2690	P
USGS	11113000	2023-01-11 20:15	PST	2660	P
USGS	11113000	2023-01-11 20:30	PST	2670	P
USGS	11113000	2023-01-11 20:45	PST	3140	P
USGS	11113000	2023-01-11 21:00	PST	2840	P
USGS	11113000	2023-01-11 21:15	PST	2710	P
USGS	11113000	2023-01-11 21:30	PST	2920	P
USGS	11113000	2023-01-11 21:45	PST	2690	P
USGS	11113000	2023-01-11 22:00	PST	2710	P
USGS	11113000	2023-01-11 22:15	PST	2740	P
USGS	11113000	2023-01-11 22:30	PST	2660	P
USGS	11113000	2023-01-11 22:45	PST	2570	P
USGS	11113000	2023-01-11 23:00	PST	2700	P
USGS	11113000	2023-01-11 23:15	PST	2530	P
USGS	11113000	2023-01-11 23:30	PST	2520	P
USGS	11113000	2023-01-11 23:45	PST	2580	P
USGS	11113000	2023-01-12 00:00	PST	2550	P
USGS	11113000	2023-01-12 00:15	PST	2590	P
USGS	11113000	2023-01-12 00:30	PST	2480	P
USGS	11113000	2023-01-12 00:45	PST	2460	P
USGS	11113000	2023-01-12 01:00	PST	2540	P
USGS	11113000	2023-01-12 01:15	PST	2480	P
USGS	11113000	2023-01-12 01:30	PST	2470	P
USGS	11113000	2023-01-12 01:45	PST	2410	P
USGS	11113000	2023-01-12 02:00	PST	2370	P
USGS	11113000	2023-01-12 02:15	PST	2380	P
USGS	11113000	2023-01-12 02:30	PST	2390	P
USGS	11113000	2023-01-12 02:45	PST	2310	P
USGS	11113000	2023-01-12 03:00	PST	2310	P
USGS	11113000	2023-01-12 03:15	PST	2330	P
USGS	11113000	2023-01-12 03:30	PST	2370	P
USGS	11113000	2023-01-12 03:45	PST	2370	P
USGS	11113000	2023-01-12 04:00	PST	2280	P
USGS	11113000	2023-01-12 04:15	PST	2290	P
USGS	11113000	2023-01-12 04:30	PST	2290	P
USGS	11113000	2023-01-12 04:45	PST	2270	P
USGS	11113000	2023-01-12 05:00	PST	2240	P
USGS	11113000	2023-01-12 05:15	PST	2240	P
USGS	11113000	2023-01-12 05:30	PST	2180	P
USGS	11113000	2023-01-12 05:45	PST	2180	P
USGS	11113000	2023-01-12 06:00	PST	2190	P
USGS	11113000	2023-01-12 06:15	PST	2160	P
USGS	11113000	2023-01-12 06:30	PST	2160	P
USGS	11113000	2023-01-12 06:45	PST	2110	P
USGS	11113000	2023-01-12 07:00	PST	2100	P
USGS	11113000	2023-01-12 07:15	PST	2080	P
USGS	11113000	2023-01-12 07:30	PST	2100	P
USGS	11113000	2023-01-12 07:45	PST	2030	P
USGS	11113000	2023-01-12 08:00	PST	2050	P
USGS	11113000	2023-01-12 08:15	PST	2030	P
USGS	11113000	2023-01-12 08:30	PST	2000	P
USGS	11113000	2023-01-12 08:45	PST	1960	P
USGS	11113000	2023-01-12 09:00	PST	1990	P
USGS	11113000	2023-01-12 09:15	PST	2020	P
USGS	11113000	2023-01-12 09:30	PST	1980	P
USGS	11113000	2023-01-12 09:45	PST	1990	P
USGS	11113000	2023-01-12 10:00	PST	1940	P
USGS	11113000	2023-01-12 10:15	PST	1940	P
USGS	11113000	2023-01-12 10:30	PST	1910	P
USGS	11113000	2023-01-12 10:45	PST	1910	P
USGS	11113000	2023-01-12 11:00	PST	1920	P
USGS	11113000	2023-01-12 11:15	PST	1920	P
USGS	11113000	2023-01-12 11:30	PST	1920	P
USGS	11113000	2023-01-12 11:45	PST	1910	P
USGS	11113000	2023-01-12 12:00	PST	1890	P
USGS	11113000	2023-01-12 12:15	PST	1870	P
USGS	11113000	2023-01-12 12:30	PST	1870	P
USGS	11113000	2023-01-12 12:45	PST	1820	P
USGS	11113000	2023-01-12 13:00	PST	1830	P
USGS	11113000	2023-01-12 13:15	PST	1850	P
USGS	11113000	2023-01-12 13:30	PST	1830	P
USGS	11113000	2023-01-12 13:45	PST	1840	P
USGS	11113000	2023-01-12 14:00	PST	1790	P
USGS	11113000	2023-01-12 14:15	PST	1780	P
USGS	11113000	2023-01-12 14:30	PST	1800	P
USGS	11113000	2023-01-12 14:45	PST	1780	P
USGS	11113000	2023-01-12 15:00	PST	1740	P
USGS	11113000	2023-01-12 15:15	PST	1870	P
USGS	11113000	2023-01-12 15:30	PST	1820	P
USGS	11113000	2023-01-12 15:45	PST	1770	P
USGS	11113000	2023-01-12 16:00	PST	1710	P
USGS	11113000	2023-01-12 16:15	PST	1740	P
USGS	11113000	2023-01-12 16:30	PST	1760	P
USGS	11113000	2023-01-12 16:45	PST	1770	P
USGS	11113000	2023-01-12 17:00	PST	1730	P
USGS	11113000	2023-01-12 17:15	PST	1740	P
USGS	11113000	2023-01-12 17:30	PST	1730	P
USGS	11113000	2023-01-12 17:45	PST	1690	P
USGS	11113000	2023-01-12 18:00	PST	1680	P
USGS	11113000	2023-01-12 18:15	PST	1700	P
USGS	11113000	2023-01-12 18:30	PST	1700	P
USGS	11113000	2023-01-12 18:45	PST	1700	P
USGS	11113000	2023-01-12 19:00	PST	1680	P
USGS	11113000	2023-01-12 19:15	PST	1680	P
USGS	11113000	2023-01-12 19:30	PST	1650	P
USGS	11113000	2023-01-12 19:45	PST	1650	P
USGS	11113000	2023-01-12 20:00	PST	1630	P
USGS	11113000	2023-01-12 20:15	PST	1640	P
USGS	11113000	2023-01-12 20:30	PST	1600	P
USGS	11113000	2023-01-12 20:45	PST	1580	P
USGS	11113000	2023-01-12 21:00	PST	1610	P
USGS	11113000	2023-01-12 21:15	PST	1620	P
USGS	11113000	2023-01-12 21:30	PST	1580	P
USGS	11113000	2023-01-12 21:45	PST	1570	P
USGS	11113000	2023-01-12 22:00	PST	1570	P
USGS	11113000	2023-01-12 22:15	PST	1530	P
USGS	11113000	2023-01-12 22:30	PST	1530	P
USGS	11113000	2023-01-12 22:45	PST	1530	P
USGS	11113000	2023-01-12 23:00	PST	1510	P
USGS	11113000	2023-01-12 23:15	PST	1530	P
USGS	11113000	2023-01-12 23:30	PST	1490	P
USGS	11113000	2023-01-12 23:45	PST	1490	P
USGS	11113000	2023-01-13 00:00	PST	1490	P
USGS	11113000	2023-01-13 00:15	PST	1480	P
USGS	11113000	2023-01-13 00:30	PST	1480	P
USGS	11113000	2023-01-13 00:45	PST	1460	P
USGS	11113000	2023-01-13 01:00	PST	1500	P
USGS	11113000	2023-01-13 01:15	PST	1440	P
USGS	11113000	2023-01-13 01:30	PST	1430	P
USGS	11113000	2023-01-13 01:45	PST	1420	P
USGS	11113000	2023-01-13 02:00	PST	1410	P
USGS	11113000	2023-01-13 02:15	PST	1410	P
USGS	11113000	2023-01-13 02:30	PST	1380	P
USGS	11113000	2023-01-13 02:45	PST	1410	P
USGS	11113000	2023-01-13 03:00	PST	1360	P
USGS	11113000	2023-01-13 03:15	PST	1340	P
USGS	11113000	2023-01-13 03:30	PST	1400	P
USGS	11113000	2023-01-13 03:45	PST	1420	P
USGS	11113000	2023-01-13 04:00	PST	1330	P
USGS	11113000	2023-01-13 04:15	PST	1310	P
USGS	11113000	2023-01-13 04:30	PST	1310	P
USGS	11113000	2023-01-13 04:45	PST	1310	P
USGS	11113000	2023-01-13 05:00	PST	1300	P
USGS	11113000	2023-01-13 05:15	PST	1260	P
USGS	11113000	2023-01-13 05:30	PST	1260	P
USGS	11113000	2023-01-13 05:45	PST	1280	P
USGS	11113000	2023-01-13 06:00	PST	1280	P
USGS	11113000	2023-01-13 06:15	PST	1260	P
USGS	11113000	2023-01-13 06:30	PST	1250	P
USGS	11113000	2023-01-13 06:45	PST	1250	P
USGS	11113000	2023-01-13 07:00	PST	1220	P
USGS	11113000	2023-01-13 07:15	PST	1210	P
USGS	11113000	2023-01-13 07:30	PST	1210	P
USGS	11113000	2023-01-13 07:45	PST	1210	P
USGS	11113000	2023-01-13 08:00	PST	1180	P
USGS	11113000	2023-01-13 08:15	PST	1180	P
USGS	11113000	2023-01-13 08:30	PST	1180	P
USGS	11113000	2023-01-13 08:45	PST	1170	P
USGS	11113000	2023-01-13 09:00	PST	1140	P
USGS	11113000	2023-01-13 09:15	PST	1150	P
USGS	11113000	2023-01-13 09:30	PST	1150	P
USGS	11113000	2023-01-13 09:45	PST	1110	P
USGS	11113000	2023-01-13 10:00	PST	1140	P
USGS	11113000	2023-01-13 10:15	PST	1110	P
USGS	11113000	2023-01-13 10:30	PST	1100	P
USGS	11113000	2023-01-13 10:45	PST	1050	P
USGS	11113000	2023-01-13 11:00	PST	999	P
USGS	11113000	2023-01-13 11:15	PST	990	P
USGS	11113000	2023-01-13 11:30	PST	990	P
USGS	11113000	2023-01-13 12:45	PST	966	P
USGS	11113000	2023-01-13 13:00	PST	965	P
USGS	11113000	2023-01-13 13:15	PST	965	P
USGS	11113000	2023-01-13 13:30	PST	972	P
USGS	11113000	2023-01-13 13:45	PST	980	P
USGS	11113000	2023-01-13 14:00	PST	927	P
USGS	11113000	2023-01-13 14:15	PST	941	P
USGS	11113000	2023-01-13 14:30	PST	933	P
USGS	11113000	2023-01-13 14:45	PST	896	P
USGS	11113000	2023-01-13 15:00	PST	903	P
USGS	11113000	2023-01-13 15:15	PST	903	P
USGS	11113000	2023-01-13 15:30	PST	888	P
USGS	11113000	2023-01-13 15:45	PST	881	P
USGS	11113000	2023-01-13 16:00	PST	866	P
USGS	11113000	2023-01-13 16:15	PST	895	P
USGS	11113000	2023-01-13 16:30	PST	845	P
USGS	11113000	2023-01-13 16:45	PST	858	P
USGS	11113000	2023-01-13 17:00	PST	830	P
USGS	11113000	2023-01-13 17:15	PST	830	P
USGS	11113000	2023-01-13 17:30	PST	830	P
USGS	11113000	2023-01-13 17:45	PST	829	P
USGS	11113000	2023-01-13 18:00	PST	802	P
USGS	11113000	2023-01-13 18:15	PST	808	P
USGS	11113000	2023-01-13 18:30	PST	795	P
USGS	11113000	2023-01-13 18:45	PST	788	P
USGS	11113000	2023-01-13 19:00	PST	781	P
USGS	11113000	2023-01-13 19:15	PST	780	P
USGS	11113000	2023-01-13 19:30	PST	780	P
