Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
44,U.C. Riverside,Los Angeles Basin,5/8/2017,128,0.20, ,0.00, ,601, ,10.8, ,74.6, ,44.4,Y,59.0, ,99, ,32, ,63, ,46.5, ,4.3, ,104.0, ,65.5, 
44,U.C. Riverside,Los Angeles Basin,5/9/2017,129,0.19, ,0.00, ,580, ,13.8, ,72.6, ,52.9, ,61.6, ,93, ,50, ,74, ,53.1, ,5.3, ,127.9, ,66.5, 
44,U.C. Riverside,Los Angeles Basin,5/10/2017,130,0.04, ,0.00, ,189, ,15.0, ,66.3, ,56.8, ,60.6, ,94, ,70, ,83, ,55.5, ,3.9, ,92.6, ,66.5, 
44,U.C. Riverside,Los Angeles Basin,5/11/2017,131,0.20, ,0.00, ,608, ,15.2, ,78.3, ,55.3, ,65.5, ,91, ,48, ,71, ,55.8, ,4.2, ,101.9, ,67.2, 
44,U.C. Riverside,Los Angeles Basin,5/12/2017,132,0.21, ,0.00, ,620, ,14.9, ,78.1, ,52.2, ,63.8, ,100, ,47, ,74, ,55.2, ,4.6, ,110.1, ,68.4, 
44,U.C. Riverside,Los Angeles Basin,5/13/2017,133,0.21, ,0.00, ,596, ,12.3, ,74.6, ,54.4, ,63.2, ,95, ,38, ,62, ,50.1, ,4.8, ,115.8, ,68.6, 
44,U.C. Riverside,Los Angeles Basin,5/14/2017,134,0.19, ,0.00, ,583, ,12.0, ,73.0, ,50.4, ,60.9, ,82, ,44, ,66, ,49.4, ,5.0, ,119.5, ,68.3, 
44,U.C. Riverside,Los Angeles Basin,5/15/2017,135,0.13, ,0.00, ,403, ,10.5, ,64.2, ,52.4, ,57.6, ,81, ,49, ,65, ,45.9, ,6.1,Y,146.7,Y,66.5, 
44,U.C. Riverside,Los Angeles Basin,5/16/2017,136,0.10, ,0.00, ,362, ,11.9, ,65.2, ,53.1, ,58.0, ,87, ,59, ,73, ,49.2, ,4.3, ,102.7, ,65.9, 
44,U.C. Riverside,Los Angeles Basin,5/17/2017,137,0.02, ,0.00, ,139, ,13.0, ,60.5, ,52.5, ,56.5, ,95, ,74, ,83, ,51.5, ,3.1, ,73.4, ,65.2, 
44,U.C. Riverside,Los Angeles Basin,5/18/2017,138,0.22, ,0.00, ,480, ,11.8, ,80.1, ,,S,69.2, ,100, ,31, ,49, ,49.0, ,6.0,Y,143.0,Y,66.3, 
44,U.C. Riverside,Los Angeles Basin,5/19/2017,139,0.29, ,0.00, ,655, ,8.2, ,88.2, ,53.8, ,71.5, ,80, ,12, ,31, ,39.4, ,5.8,Y,139.5,Y,66.1, 
44,U.C. Riverside,Los Angeles Basin,5/20/2017,140,0.28, ,0.00, ,653, ,7.9, ,93.6, ,54.9, ,76.0, ,61, ,12, ,26, ,38.6, ,4.0, ,95.5, ,67.0, 
44,U.C. Riverside,Los Angeles Basin,5/21/2017,141,0.29, ,0.00, ,650, ,9.5, ,93.2, ,59.1, ,77.1, ,50, ,16, ,30, ,43.2, ,4.6, ,110.4, ,69.0, 
44,U.C. Riverside,Los Angeles Basin,5/22/2017,142,0.26, ,0.00, ,637, ,12.8, ,92.3, ,58.5, ,75.8, ,73, ,24, ,42, ,51.0, ,4.2, ,100.0, ,69.7, 
44,U.C. Riverside,Los Angeles Basin,5/23/2017,143,0.25, ,0.00, ,625, ,15.4, ,91.9, ,60.0, ,75.4, ,88, ,27, ,51, ,56.1, ,4.1, ,97.8, ,71.7, 
44,U.C. Riverside,Los Angeles Basin,5/24/2017,144,0.22, ,0.00, ,592, ,14.2, ,84.1, ,56.9, ,67.9, ,93, ,25, ,61, ,54.0, ,4.8, ,115.8, ,71.7, 
44,U.C. Riverside,Los Angeles Basin,5/25/2017,145,0.20, ,0.00, ,614, ,13.8, ,69.7, ,56.3, ,61.7, ,94, ,56, ,74, ,53.1, ,5.8,Y,140.2,Y,70.6, 
44,U.C. Riverside,Los Angeles Basin,5/26/2017,146,0.19, ,0.00, ,578, ,13.0, ,72.4, ,56.8, ,62.8, ,85, ,46, ,66, ,51.5, ,5.1, ,122.9, ,69.9, 
44,U.C. Riverside,Los Angeles Basin,5/27/2017,147,0.21, ,0.00, ,608, ,13.4, ,77.6, ,54.8, ,64.3, ,86, ,40, ,65, ,52.3, ,4.2, ,102.0, ,69.5, 
44,U.C. Riverside,Los Angeles Basin,5/28/2017,148,0.23, ,0.00, ,644, ,14.5, ,84.9, ,52.5, ,67.5, ,93, ,35, ,63, ,54.5, ,4.2, ,99.9, ,70.3, 
44,U.C. Riverside,Los Angeles Basin,5/29/2017,149,0.21, ,0.00, ,618, ,15.8, ,82.3, ,56.0, ,66.7, ,95, ,38, ,70, ,56.8, ,4.2, ,101.8, ,70.6, 
44,U.C. Riverside,Los Angeles Basin,5/30/2017,150,0.17, ,0.00, ,523, ,17.0, ,79.7, ,57.3, ,65.2, ,100, ,53, ,80, ,58.8, ,4.7, ,112.7, ,71.2, 
44,U.C. Riverside,Los Angeles Basin,5/31/2017,151,0.10, ,0.00, ,338, ,17.2, ,72.4, ,59.7, ,63.5, ,96, ,70, ,86, ,59.3, ,4.4, ,104.8, ,70.8, 
44,U.C. Riverside,Los Angeles Basin,6/1/2017,152,0.17, ,0.00, ,529, ,17.2, ,76.7, ,59.2, ,66.0, ,100, ,56, ,79, ,59.3, ,4.8, ,114.9, ,70.6, 
44,U.C. Riverside,Los Angeles Basin,6/2/2017,153,0.23, ,0.00, ,628, ,17.2, ,91.0, ,56.2, ,71.7, ,98, ,34, ,65, ,59.2, ,4.0, ,94.9, ,71.7, 
44,U.C. Riverside,Los Angeles Basin,6/3/2017,154,0.24, ,0.00, ,638, ,17.8, ,90.0, ,58.9, ,72.8, ,99, ,33, ,65, ,60.2, ,4.1, ,99.2, ,72.7, 
44,U.C. Riverside,Los Angeles Basin,6/4/2017,155,0.23, ,0.00, ,635, ,18.0, ,87.5, ,58.0, ,71.6, ,100, ,41, ,68, ,60.5, ,3.9, ,93.3, ,73.6, 
44,U.C. Riverside,Los Angeles Basin,6/5/2017,156,0.21, ,0.00, ,605, ,17.8, ,86.4, ,57.7, ,68.7, ,100, ,39, ,74, ,60.2, ,4.3, ,103.9, ,73.5, 
44,U.C. Riverside,Los Angeles Basin,6/6/2017,157,0.18, ,0.00, ,547, ,18.4,Y,80.1, ,60.1, ,66.6, ,100, ,56, ,83,Y,61.2,Y,4.8, ,114.5, ,73.7, 
44,U.C. Riverside,Los Angeles Basin,6/7/2017,158,0.18, ,0.00, ,560, ,18.5,Y,79.0, ,61.2, ,67.1, ,96, ,58, ,81,Y,61.2,Y,4.8, ,114.2, ,73.6, 
44,U.C. Riverside,Los Angeles Basin,6/8/2017,159,0.15, ,0.00, ,462, ,17.1, ,78.2, ,58.6, ,66.1, ,100, ,50, ,78, ,59.1, ,4.4, ,106.5, ,73.2, 
44,U.C. Riverside,Los Angeles Basin,6/9/2017,160,0.20, ,0.00, ,576, ,16.7, ,79.7, ,56.2, ,66.7, ,100, ,43, ,75, ,58.4, ,4.7, ,111.6, ,72.8, 
44,U.C. Riverside,Los Angeles Basin,6/10/2017,161,0.19, ,0.00, ,575, ,16.4, ,76.5, ,57.9, ,65.9, ,96, ,52, ,75, ,57.9, ,5.1, ,123.1, ,72.9, 
44,U.C. Riverside,Los Angeles Basin,6/11/2017,162,0.14, ,0.00, ,446, ,14.1, ,73.9, ,57.9, ,63.2, ,85, ,50, ,71, ,53.8, ,4.8, ,115.4, ,71.9, 
44,U.C. Riverside,Los Angeles Basin,6/12/2017,163,0.21, ,0.00, ,637, ,12.2, ,74.8, ,54.0, ,64.1, ,90, ,41, ,60, ,49.9, ,4.5, ,107.9, ,71.8, 
44,U.C. Riverside,Los Angeles Basin,6/13/2017,164,0.24, ,0.00, ,656, ,12.1, ,86.2, ,52.6, ,68.9, ,87, ,25, ,50, ,49.7, ,3.9, ,94.4, ,71.7, 
44,U.C. Riverside,Los Angeles Basin,6/14/2017,165,0.27, ,0.00, ,656, ,12.7, ,90.8, ,57.5, ,74.3, ,75, ,25, ,44, ,50.8, ,4.5, ,108.0, ,72.4, 
44,U.C. Riverside,Los Angeles Basin,6/15/2017,166,0.27, ,0.00, ,662, ,12.8, ,93.8, ,59.3, ,77.1, ,65, ,20, ,40, ,51.1, ,4.2, ,100.6, ,72.9, 
44,U.C. Riverside,Los Angeles Basin,6/16/2017,167,0.27, ,0.00, ,661, ,13.4, ,97.2, ,62.0, ,78.8, ,72, ,19, ,40, ,52.3, ,4.0, ,95.4, ,74.1, 
44,U.C. Riverside,Los Angeles Basin,6/17/2017,168,0.27, ,0.00, ,663, ,14.1, ,95.4, ,62.0, ,78.7, ,72, ,21, ,42, ,53.7, ,4.2, ,100.3, ,74.4, 
44,U.C. Riverside,Los Angeles Basin,6/18/2017,169,0.27, ,0.00, ,653, ,14.3, ,95.4, ,62.6, ,79.3, ,76, ,20, ,42, ,54.2, ,4.0, ,96.0, ,75.3, 
44,U.C. Riverside,Los Angeles Basin,6/19/2017,170,0.26, ,0.00, ,641, ,17.3, ,95.5, ,65.6, ,81.0, ,74, ,29, ,48, ,59.4, ,4.0, ,95.2, ,75.7, 
44,U.C. Riverside,Los Angeles Basin,6/20/2017,171,0.27, ,0.00, ,642, ,17.9, ,101.4, ,67.4,Y,84.1, ,80, ,21, ,45, ,60.4, ,3.8, ,91.6, ,77.4, 
44,U.C. Riverside,Los Angeles Basin,6/21/2017,172,0.28, ,0.00, ,654, ,17.6, ,99.7, ,67.0,Y,83.5, ,81, ,21, ,45, ,59.8, ,4.3, ,102.8, ,78.2, 
44,U.C. Riverside,Los Angeles Basin,6/22/2017,173,0.24, ,0.00, ,637, ,19.2,Y,89.2, ,63.2, ,75.0, ,93, ,36, ,65,Y,62.4,Y,4.5, ,108.1, ,76.9, 
44,U.C. Riverside,Los Angeles Basin,6/23/2017,174,0.23, ,0.00, ,618, ,19.5,Y,89.8, ,61.0, ,73.7, ,100, ,42, ,69,Y,62.8,Y,4.3, ,102.2, ,76.9, 
44,U.C. Riverside,Los Angeles Basin,6/24/2017,175,0.22, ,0.00, ,580, ,19.8,Y,90.7, ,64.4, ,76.7, ,91, ,39, ,63,Y,63.1,Y,3.7, ,89.3, ,76.5, 
44,U.C. Riverside,Los Angeles Basin,6/25/2017,176,0.27, ,0.00, ,640, ,18.4, ,105.1,Y,65.2, ,82.6, ,88, ,19, ,48, ,61.2, ,3.8, ,91.1, ,78.6, 
44,U.C. Riverside,Los Angeles Basin,6/26/2017,177,0.32, ,0.00, ,652, ,11.9, ,102.2, ,69.2,Y,85.2, ,65, ,10, ,29, ,49.1, ,5.1, ,122.6, ,77.6, 
44,U.C. Riverside,Los Angeles Basin,6/27/2017,178,0.30, ,0.00, ,669, ,9.9, ,96.8, ,63.6, ,80.4, ,59, ,11, ,28, ,44.2, ,4.7, ,112.9, ,77.1, 
44,U.C. Riverside,Los Angeles Basin,6/28/2017,179,0.25, ,0.00, ,656, ,14.3, ,89.7, ,58.9, ,73.2, ,86, ,23, ,51, ,54.1, ,4.4, ,105.8, ,75.5, 
44,U.C. Riverside,Los Angeles Basin,6/29/2017,180,0.22, ,0.00, ,619, ,16.7, ,85.4, ,57.7, ,69.9, ,99, ,36, ,67, ,58.5, ,4.3, ,103.9, ,75.0, 
44,U.C. Riverside,Los Angeles Basin,6/30/2017,181,0.22, ,0.00, ,606, ,17.8, ,86.4, ,59.7, ,71.2, ,100, ,40, ,68, ,60.2, ,4.3, ,102.8, ,76.6, 
44,U.C. Riverside,Los Angeles Basin,7/1/2017,182,0.19, ,0.00, ,559, ,19.1, ,84.9, ,60.1, ,69.7, ,100, ,49, ,77, ,62.1, ,4.5, ,108.1, ,75.5, 
44,U.C. Riverside,Los Angeles Basin,7/2/2017,183,0.23, ,0.00, ,635, ,17.6, ,89.8, ,57.9, ,72.4, ,100, ,33, ,65, ,59.8, ,3.9, ,92.7, ,76.8, 
44,U.C. Riverside,Los Angeles Basin,7/3/2017,184,0.26, ,0.00, ,648, ,15.2, ,95.6, ,57.9, ,76.6, ,96, ,18, ,48, ,55.7, ,3.6, ,87.6, ,75.8, 
44,U.C. Riverside,Los Angeles Basin,7/4/2017,185,0.26, ,0.00, ,624, ,13.4, ,97.4, ,62.7, ,79.1, ,80, ,15, ,39, ,52.3, ,3.9, ,93.4, ,77.5, 
44,U.C. Riverside,Los Angeles Basin,7/5/2017,186,0.26, ,0.00, ,585, ,11.3, ,97.5, ,64.5, ,80.6, ,56, ,18, ,32, ,47.9, ,3.8, ,90.8, ,77.7, 
44,U.C. Riverside,Los Angeles Basin,7/6/2017,187,0.25, ,0.00, ,579, ,16.5, ,100.4, ,65.7, ,82.0, ,74, ,22, ,44, ,58.0, ,3.5, ,84.1, ,77.4, 
44,U.C. Riverside,Los Angeles Basin,7/7/2017,188,0.27, ,0.00, ,603, ,17.6, ,104.9,Y,70.5, ,86.8, ,71, ,23, ,40, ,59.9, ,4.0, ,95.6, ,79.9, 
44,U.C. Riverside,Los Angeles Basin,7/8/2017,189,0.26, ,0.00, ,546, ,18.1, ,104.0,Y,73.2,Y,87.7, ,66, ,23, ,40, ,60.7, ,3.8, ,90.5, ,79.5, 
44,U.C. Riverside,Los Angeles Basin,7/9/2017,190,0.22, ,0.00, ,490, ,20.0, ,100.4, ,71.7,Y,83.6, ,81, ,31, ,51, ,63.5, ,4.4, ,106.6, ,81.1, 
44,U.C. Riverside,Los Angeles Basin,7/10/2017,191,0.27, ,0.00, ,603, ,17.5, ,96.1, ,71.7,Y,82.9, ,68, ,29, ,45, ,59.7, ,4.7, ,113.0, ,79.6, 
44,U.C. Riverside,Los Angeles Basin,7/11/2017,192,0.25, ,0.00, ,599, ,19.4, ,92.0, ,67.7, ,79.7, ,87, ,37, ,56, ,62.6, ,4.4, ,105.0, ,80.6, 
44,U.C. Riverside,Los Angeles Basin,7/12/2017,193,0.24, ,0.00, ,605, ,19.2, ,91.4, ,66.3, ,78.8, ,92, ,35, ,57, ,62.4, ,4.1, ,97.6, ,80.3, 
44,U.C. Riverside,Los Angeles Basin,7/13/2017,194,0.25, ,0.00, ,612, ,17.9, ,93.2, ,66.4, ,78.8, ,91, ,28, ,53, ,60.3, ,4.0, ,95.8, ,79.2, 
44,U.C. Riverside,Los Angeles Basin,7/14/2017,195,0.25, ,0.00, ,610, ,16.3, ,92.8, ,64.9, ,79.3, ,81, ,29, ,48, ,57.7, ,4.0, ,96.5, ,79.8, 
44,U.C. Riverside,Los Angeles Basin,7/15/2017,196,0.24, ,0.00, ,573, ,18.4, ,97.5, ,67.3, ,80.6, ,75, ,28, ,52, ,61.1, ,4.0, ,95.2, ,78.8, 
44,U.C. Riverside,Los Angeles Basin,7/16/2017,197,0.22, ,0.00, ,546, ,20.8, ,93.4, ,68.3, ,79.5, ,84, ,38, ,60, ,64.6, ,4.4, ,106.4, ,80.9,H
44,U.C. Riverside,Los Angeles Basin,7/17/2017,198,0.23, ,0.00, ,583, ,21.3, ,92.4, ,67.3, ,78.6, ,91, ,38, ,64, ,65.2, ,4.4, ,105.9, ,79.6, 
44,U.C. Riverside,Los Angeles Basin,7/18/2017,199,0.23, ,0.00, ,567, ,19.4, ,91.9, ,66.1, ,77.9, ,94, ,38, ,59, ,62.7, ,4.2, ,100.5, ,80.7,H
44,U.C. Riverside,Los Angeles Basin,7/19/2017,200,0.15, ,0.00, ,405, ,20.0, ,91.6, ,69.9, ,78.6, ,82, ,40, ,60, ,63.5, ,3.6, ,86.0, ,79.2, 
44,U.C. Riverside,Los Angeles Basin,7/20/2017,201,0.24, ,0.00, ,598, ,19.0, ,93.5, ,66.5, ,78.0, ,86, ,30, ,58, ,62.0, ,4.0, ,95.8, ,78.5, 
44,U.C. Riverside,Los Angeles Basin,7/21/2017,202,0.24, ,0.00, ,617, ,18.6, ,92.0, ,62.8, ,76.9, ,97, ,26, ,59, ,61.4, ,3.8, ,91.5, ,78.4,H
44,U.C. Riverside,Los Angeles Basin,7/22/2017,203,0.23, ,0.00, ,592, ,20.7, ,93.6, ,64.1, ,77.8, ,95, ,35, ,64, ,64.4, ,4.1, ,98.4, ,77.6, 
44,U.C. Riverside,Los Angeles Basin,7/23/2017,204,0.23, ,0.00, ,575, ,20.5, ,94.2, ,66.8, ,78.0, ,96, ,33, ,63, ,64.2, ,4.4, ,105.4, ,79.6,H
44,U.C. Riverside,Los Angeles Basin,7/24/2017,205,0.06, ,0.03, ,230, ,21.3, ,81.2, ,66.1, ,72.6, ,92, ,58, ,78, ,65.3, ,2.8,Y,66.1,Y,77.6, 
44,U.C. Riverside,Los Angeles Basin,7/25/2017,206,0.20, ,0.00, ,536, ,20.9, ,87.9, ,67.0, ,75.3, ,94, ,44, ,70, ,64.8, ,4.3, ,102.7, ,77.6, 
44,U.C. Riverside,Los Angeles Basin,7/26/2017,207,0.23, ,0.00, ,587, ,21.1,Y,91.9, ,65.3, ,77.3, ,94, ,43, ,66,Y,65.0,Y,4.4, ,106.6, ,77.6, 
44,U.C. Riverside,Los Angeles Basin,7/27/2017,208,0.24, ,0.00, ,586, ,19.8, ,94.9, ,65.6, ,79.0, ,93, ,34, ,59, ,63.2, ,4.0, ,96.0, ,77.3, 
44,U.C. Riverside,Los Angeles Basin,7/28/2017,209,0.24, ,0.00, ,599, ,19.1, ,93.1, ,64.1, ,76.6, ,90, ,32, ,61, ,62.2, ,4.5, ,107.8, ,78.8, 
44,U.C. Riverside,Los Angeles Basin,7/29/2017,210,0.23, ,0.00, ,595, ,19.5, ,93.6, ,62.6, ,75.6, ,95, ,33, ,64, ,62.8, ,4.4, ,106.7, ,77.1, 
44,U.C. Riverside,Los Angeles Basin,7/30/2017,211,0.22, ,0.00, ,576, ,20.4, ,91.2, ,62.8, ,75.5, ,99, ,39, ,68, ,64.0, ,4.0, ,96.1, ,79.3,H
44,U.C. Riverside,Los Angeles Basin,7/31/2017,212,0.22, ,0.00, ,571, ,20.9, ,94.0, ,64.0, ,78.2, ,99, ,36, ,63, ,64.8, ,3.9, ,93.6, ,78.1, 
44,U.C. Riverside,Los Angeles Basin,8/1/2017,213,0.14, ,0.27, ,378, ,26.6,R,99.2, ,71.3, ,80.6, ,99, ,36, ,,R,,I,3.5, ,83.4, ,83.3, 
44,U.C. Riverside,Los Angeles Basin,8/2/2017,214,0.08, ,0.00, ,233, ,27.6,R,94.6, ,73.7,Y,82.3, ,100, ,44, ,,R,,I,2.6,R,61.6,R,81.5, 
44,U.C. Riverside,Los Angeles Basin,8/3/2017,215,0.24, ,0.00, ,557, ,24.3,R,97.6, ,74.5,Y,84.3, ,88, ,40, ,,R,,I,4.6, ,110.2, ,80.4, 
44,U.C. Riverside,Los Angeles Basin,8/4/2017,216,0.24, ,0.00, ,566, ,21.1,Y,93.1, ,70.7, ,80.8, ,89, ,36, ,59,Y,65.0,Y,4.3, ,102.3, ,82.0, 
44,U.C. Riverside,Los Angeles Basin,8/5/2017,217,0.22, ,0.00, ,564, ,19.9, ,91.1, ,65.6, ,76.6, ,90, ,41, ,63, ,63.3, ,4.3, ,102.3, ,80.0, 
44,U.C. Riverside,Los Angeles Basin,8/6/2017,218,0.21, ,0.00, ,567, ,21.0, ,89.4, ,64.9, ,75.6, ,100, ,43, ,69, ,64.9, ,4.0, ,96.1, ,81.4, 
44,U.C. Riverside,Los Angeles Basin,8/7/2017,219,0.22, ,0.00, ,579, ,21.0, ,90.7, ,65.2, ,77.1, ,98, ,37, ,66, ,64.9, ,3.5, ,84.8, ,79.4, 
44,U.C. Riverside,Los Angeles Basin,8/8/2017,220,0.25, ,0.00, ,588, ,18.0, ,96.6, ,65.8, ,79.5, ,91, ,22, ,52, ,60.5, ,4.1, ,97.8, ,79.3, 
44,U.C. Riverside,Los Angeles Basin,8/9/2017,221,0.24, ,0.00, ,595, ,17.6, ,93.0, ,63.2, ,77.8, ,93, ,26, ,54, ,59.9, ,3.9, ,93.7, ,78.8, 
44,U.C. Riverside,Los Angeles Basin,8/10/2017,222,0.24, ,0.00, ,577, ,18.9, ,95.4, ,64.4, ,78.7, ,91, ,30, ,56, ,61.9, ,4.2, ,100.3, ,77.8, 
44,U.C. Riverside,Los Angeles Basin,8/11/2017,223,0.23, ,0.00, ,558, ,20.0, ,95.2, ,65.9, ,79.1, ,96, ,34, ,59, ,63.5, ,3.9, ,92.6, ,79.5, 
44,U.C. Riverside,Los Angeles Basin,8/12/2017,224,0.23, ,0.00, ,580, ,19.1, ,94.3, ,65.2, ,77.6, ,91, ,32, ,59, ,62.1, ,3.9, ,94.2, ,78.0, 
44,U.C. Riverside,Los Angeles Basin,8/13/2017,225,0.23, ,0.00, ,580, ,18.6, ,93.1, ,60.4, ,74.7, ,100, ,25, ,63, ,61.4, ,4.0, ,96.5, ,80.1, 
44,U.C. Riverside,Los Angeles Basin,8/14/2017,226,0.20, ,0.00, ,556, ,19.4, ,87.5, ,62.8, ,71.7, ,100, ,40, ,73, ,62.6, ,4.4, ,105.8, ,76.7, 
44,U.C. Riverside,Los Angeles Basin,8/15/2017,227,0.18, ,0.00, ,517, ,18.0, ,78.7,Y,62.0, ,68.6, ,96, ,54, ,75, ,60.5, ,4.6, ,110.8, ,78.4, 
44,U.C. Riverside,Los Angeles Basin,8/16/2017,228,0.19, ,0.00, ,549, ,17.7, ,83.6, ,60.9, ,70.3, ,95, ,41, ,70, ,60.0, ,3.9, ,93.5, ,76.1, 
44,U.C. Riverside,Los Angeles Basin,8/17/2017,229,0.21, ,0.00, ,554, ,17.2, ,86.7, ,61.3, ,72.5, ,97, ,35, ,63, ,59.3, ,3.8, ,90.7, ,74.4, 
44,U.C. Riverside,Los Angeles Basin,8/18/2017,230,0.21, ,0.00, ,553, ,18.9, ,86.8, ,61.7, ,73.4, ,99, ,41, ,67, ,61.9, ,4.1, ,98.3, ,77.6, 
44,U.C. Riverside,Los Angeles Basin,8/19/2017,231,0.20, ,0.00, ,546, ,19.2, ,87.3, ,62.2, ,72.6, ,99, ,43, ,70, ,62.4, ,4.1, ,97.2, ,74.8, 
44,U.C. Riverside,Los Angeles Basin,8/20/2017,232,0.19, ,0.00, ,529, ,19.2, ,88.2, ,61.5, ,70.9, ,100, ,39, ,74, ,62.4, ,4.2, ,101.7, ,77.8, 
44,U.C. Riverside,Los Angeles Basin,8/21/2017,233,0.17, ,0.00, ,474, ,19.1, ,88.2, ,63.4, ,72.2, ,96, ,36, ,71, ,62.3, ,4.0, ,96.4, ,74.9, 
44,U.C. Riverside,Los Angeles Basin,8/22/2017,234,0.21, ,0.00, ,545, ,19.2, ,92.4, ,60.5, ,74.5, ,100, ,35, ,66, ,62.3, ,3.9, ,94.5, ,75.8, 
44,U.C. Riverside,Los Angeles Basin,8/23/2017,235,0.18, ,0.00, ,519, ,20.3, ,84.7, ,63.3, ,71.6, ,100, ,48, ,77, ,63.9, ,4.4, ,105.3, ,76.5, 
44,U.C. Riverside,Los Angeles Basin,8/24/2017,236,0.17, ,0.00, ,494, ,20.0, ,85.6, ,64.3, ,71.7, ,97, ,46, ,75, ,63.4, ,4.3, ,102.4, ,74.3, 
44,U.C. Riverside,Los Angeles Basin,8/25/2017,237,0.18, ,0.00, ,517, ,20.8, ,87.0, ,61.6, ,72.8, ,100, ,49, ,76, ,64.6, ,3.7, ,89.8, ,75.2, 
44,U.C. Riverside,Los Angeles Basin,8/26/2017,238,0.22, ,0.00, ,537, ,20.1, ,100.0, ,62.6, ,80.2, ,100, ,28, ,57, ,63.6, ,3.5, ,82.9, ,75.1, 
44,U.C. Riverside,Los Angeles Basin,8/27/2017,239,0.23, ,0.00, ,537, ,18.3, ,97.6, ,65.7, ,81.0, ,87, ,31, ,51, ,61.0, ,3.7, ,88.2, ,77.7, 
44,U.C. Riverside,Los Angeles Basin,8/28/2017,240,0.19, ,0.00, ,434, ,17.8, ,105.5, ,68.8, ,86.4, ,69, ,21, ,41, ,60.1, ,3.0, ,72.6, ,76.6, 
44,U.C. Riverside,Los Angeles Basin,8/29/2017,241,0.25, ,0.00, ,512, ,17.8, ,104.9, ,73.2, ,89.8, ,68, ,20, ,37, ,60.3, ,4.2, ,100.5, ,78.0, 
44,U.C. Riverside,Los Angeles Basin,8/30/2017,242,0.25, ,0.00, ,514, ,18.1, ,105.9, ,72.4, ,89.7, ,73, ,22, ,38, ,60.6, ,3.8, ,91.4, ,79.8, 
44,U.C. Riverside,Los Angeles Basin,8/31/2017,243,0.22,R,0.12, ,408, ,17.9, ,109.3,Y,76.6,Y,89.4, ,70, ,15, ,38, ,60.3, ,4.6, ,110.7, ,79.3, 
44,U.C. Riverside,Los Angeles Basin,9/1/2017,244,0.26, ,0.00, ,526, ,16.6, ,109.8,Y,75.0,Y,92.0,Y,72,H,11,H,32,Y,58.2,Y,4.8,Y,115.1,Y,78.4, 
44,U.C. Riverside,Los Angeles Basin,9/2/2017,245,0.24, ,0.00, ,467, ,20.7, ,106.1, ,76.8,Y,90.6, ,62, ,22, ,42, ,64.5, ,4.7,Y,113.0,Y,78.9, 
44,U.C. Riverside,Los Angeles Basin,9/3/2017,246,0.12,R,0.00, ,263, ,23.4,Y,96.8, ,72.2, ,84.7, ,90, ,36, ,57,Y,68.0,Y,5.1,Y,122.6,Y,81.1,H
44,U.C. Riverside,Los Angeles Basin,9/4/2017,247,0.13, ,0.00, ,399, ,25.1,Y,88.2, ,69.3, ,75.5, ,95, ,60, ,83,Y,70.1,Y,4.0, ,96.2, ,78.6, 
44,U.C. Riverside,Los Angeles Basin,9/5/2017,248,0.16, ,0.00, ,430, ,23.3,Y,90.2, ,66.7, ,77.6, ,100, ,47, ,72,Y,67.9,Y,3.5, ,83.6, ,82.0,H
44,U.C. Riverside,Los Angeles Basin,9/6/2017,249,0.19, ,0.00, ,472, ,20.7, ,92.0, ,68.7, ,78.0, ,94, ,38, ,63, ,64.5, ,4.0, ,96.2, ,77.4, 
44,U.C. Riverside,Los Angeles Basin,9/7/2017,250,0.21, ,0.00, ,510, ,17.2, ,94.0, ,63.1, ,77.4, ,90, ,27, ,54, ,59.3, ,3.6, ,86.7, ,77.0, 
44,U.C. Riverside,Los Angeles Basin,9/8/2017,251,0.16, ,0.02, ,418, ,19.5, ,91.8, ,64.5, ,75.5, ,91, ,34, ,65, ,62.8, ,3.5, ,84.3, ,81.0,H
44,U.C. Riverside,Los Angeles Basin,9/9/2017,252,0.17, ,0.00, ,454, ,18.5, ,88.6, ,62.8, ,75.0, ,100, ,31, ,63, ,61.3, ,3.5, ,84.5, ,76.2, 
44,U.C. Riverside,Los Angeles Basin,9/10/2017,253,0.21, ,0.02, ,479, ,17.4, ,98.3, ,65.4, ,80.5, ,73, ,25, ,49, ,59.5, ,3.6, ,86.5, ,76.0, 
44,U.C. Riverside,Los Angeles Basin,9/11/2017,254,0.21, ,0.02, ,484, ,19.6, ,99.3, ,70.2, ,81.3, ,85, ,25, ,54, ,62.9, ,4.2, ,100.3, ,76.6, 
44,U.C. Riverside,Los Angeles Basin,9/12/2017,255,0.13, ,0.00, ,358, ,20.6,Y,89.9, ,67.1, ,76.3, ,88, ,45, ,67,Y,64.4,Y,3.8, ,91.5, ,78.0, 
44,U.C. Riverside,Los Angeles Basin,9/13/2017,256,0.16, ,0.00, ,460, ,19.5, ,81.8, ,62.4, ,69.7, ,100, ,55, ,79, ,62.8, ,4.2, ,100.1, ,77.6, 
